11 11 1282.03
11 12 -320.513
11 19 -240.377
11 20 -560.871
11 21 -48.1002
11 22 240.382
11 23 -560.889
11 24 -48.0847
11 55 -16.0282
11 56 -80.1266
11 57 48.0847
11 58 16.0334
11 59 -80.1236
11 60 48.1002
11 67 -0.00516026
11 68 -224.38
11 69 480.769
12 1 0
12 2 0
12 3 0
12 7 0
12 8 0
12 9 0
12 10 0.00516026
12 11 -320.513
12 12 1282.07
12 19 16.0179
12 20 48.0537
12 21 -80.1329
12 22 -16.023
12 23 48.0691
12 24 -80.1298
12 55 240.387
12 56 -48.0691
12 57 -560.906
12 58 -240.392
12 59 -48.0537
12 60 -560.924
12 67 0.00516026
12 68 480.769
12 69 -224.338
13 7 0
13 8 0
13 9 0
13 13 1
13 14 0
13 15 0
13 16 0
13 17 0
13 18 0
13 22 0
13 23 0
13 24 0
13 28 0
13 29 0
13 30 0
13 49 0
13 50 0
13 51 0
13 64 0
13 65 0
13 66 0
14 7 0
14 8 0
14 9 0
14 13 0
14 14 1
14 15 0
14 16 0
14 17 0
14 18 0
14 22 0
14 23 0
14 24 0
14 28 0
14 29 0
14 30 0
14 49 0
14 50 0
14 51 0
14 64 0
14 65 0
14 66 0
15 7 0
15 8 0
15 9 0
15 13 0
15 14 0
15 15 1
15 16 0
15 17 0
15 18 0
15 22 0
15 23 0
15 24 0
15 28 0
15 29 0
15 30 0
15 49 0
15 50 0
15 51 0
15 64 0
15 65 0
15 66 0
16 4 0
16 5 0
16 6 0
16 13 0
16 14 0
16 15 0
16 16 961.487
16 17 0.00515959
16 18 0.00515959
16 19 -240.363
16 20 240.372
16 21 -16.0179
16 22 -240.36
16 23 -240.377
16 24 16.0127
16 49 -240.36
16 50 16.0127
16 51 -240.377
16 52 -240.363
16 53 -16.0179
16 54 240.372
16 67 96.1145
16 68 0.00516026
16 69 0.00516026
17 4 0
17 5 0
17 6 0
17 13 0
17 14 0
17 15 0
17 16 0.00515959
17 17 1282.02
17 18 320.565
17 19 240.372
17 20 -560.866
17 21 48.0743
17 22 -240.377
17 23 -560.883
17 24 48.0588
17 49 -16.0386
17 50 -80.1039
17 51 -48.095
17 52 16.0334
17 53 -80.107
17 54 -48.0795
17 67 0.00516026
17 68 -224.419
17 69 -480.78
18 4 0
18 5 0
18 6 0
18 13 0
18 14 0
18 15 0
18 16 0.00515959
18 17 320.565
18 18 1282.02
18 19 16.0334
18 20 -48.0795
18 21 -80.107
18 22 -16.0386
18 23 -48.095
18 24 -80.1039
18 49 -240.377
18 50 48.0588
18 51 -560.883
18 52 240.372
18 53 48.0743
18 54 -560.866
18 67 0.00516026
18 68 -480.78
18 69 -224.419
19 1 0
19 2 0
19 3 0
19 4 0
19 5 0
19 6 0
19 10 -240.389
19 11 -240.377
19 12 16.0179
19 16 -240.363
19 17 240.372
19 18 16.0334
19 19 2019.23
19 20 0.00517561
19 21 160.298
19 22 -96.1394
19 23 0
19 24 32.041
19 52 96.1647
19 53 0.00775683
19 54 0.00775683
19 55 96.1595
19 56 -0.0129321
19 57 -0.00777302
19 61 0
19 62 0
19 63 0
19 67 -480.831
19 68 0.00517595
19 69 -480.79
20 1 0
20 2 0
20 3 0
20 4 0
20 5 0
20 6 0
20 10 -240.377
20 11 -560.871
20 12 48.0537
20 16 240.372
20 17 -560.866
20 18 -48.0795
20 19 0.00517561
20 20 2339.7
20 21 0.0155282
20 22 0
20 23 224.353
20 24 0.0103526
20 52 0.00775683
20 53 -224.327
20 54 480.756
20 55 -0.0129321
20 56 -224.333
20 57 -480.761
20 61 0
20 62 0
20 63 0
20 67 0.00517595
20 68 -160.318
20 69 0.00517595
21 1 0
21 2 0
21 3 0
21 4 0
21 5 0
21 6 0
21 10 -16.0334
21 11 -48.1002
21 12 -80.1329
21 16 -16.0179
21 17 48.0743
21 18 -80.107
21 19 160.298
21 20 0.0155282
21 21 2339.78
21 22 -32.0616
21 23 0.0103526
21 24 224.373
21 52 0.00775683
21 53 480.756
21 54 -224.327
21 55 -0.00777302
21 56 -480.761
21 57 -224.374
21 61 0
21 62 0
21 63 0
21 67 -480.79
21 68 0.00517595
21 69 -1121.9
22 7 0
22 8 0
22 9 0
22 10 -240.386
22 11 240.382
22 12 -16.023
22 13 0
22 14 0
22 15 0
22 16 -240.36
22 17 -240.377
22 18 -16.0386
22 19 -96.1394
22 20 0
22 21 -32.0616
22 22 2019.22
22 23 -0.00517628
22 24 -160.267
22 49 -32.0497
22 50 -0.00259624
22 51 0.00775633
22 58 -32.0466
22 59 0.00777218
22 60 0.0232855
22 64 0
22 65 0
22 66 0
22 67 -352.593
22 68 -0.00517628
22 69 480.769
23 7 0
23 8 0
23 9 0
23 10 240.382
23 11 -560.889
23 12 48.0691
23 13 0
23 14 0
23 15 0
23 16 -240.377
23 17 -560.883
23 18 -48.095
23 19 0
23 20 224.353
23 21 0.0103526
23 22 -0.00517628
23 23 2339.73
23 24 0.0155288
23 49 -0.00259624
23 50 -352.563
23 51 480.772
23 58 0.00777218
23 59 -352.559
23 60 -480.777
23 64 0
23 65 0
23 66 0
23 67 -0.00517628
23 68 -32.0596
23 69 0.00517628
24 7 0
24 8 0
24 9 0
24 10 16.0282
24 11 -48.0847
24 12 -80.1298
24 13 0
24 14 0
24 15 0
24 16 16.0127
24 17 48.0588
24 18 -80.1039
24 19 32.041
24 20 0.0103526
24 21 224.373
24 22 -160.267
24 23 0.0155288
24 24 2339.75
24 49 0.00775633
24 50 480.772
24 51 -673.086
24 58 0.0232855
24 59 -480.777
24 60 -673.103
24 64 0
24 65 0
24 66 0
24 67 480.769
24 68 0.00517628
24 69 -673.085
25 4 0
25 5 0
25 6 0
25 25 1
25 26 0
25 27 0
25 31 0
25 32 0
25 33 0
25 37 0
25 38 0
25 39 0
25 46 0
25 47 0
25 48 0
25 52 0
25 53 0
25 54 0
25 61 0
25 62 0
25 63 0
26 4 0
26 5 0
26 6 0
26 25 0
26 26 1
26 27 0
26 31 0
26 32 0
26 33 0
26 37 0
26 38 0
26 39 0
26 46 0
26 47 0
26 48 0
26 52 0
26 53 0
26 54 0
26 61 0
26 62 0
26 63 0
27 4 0
27 5 0
27 6 0
27 25 0
27 26 0
27 27 1
27 31 0
27 32 0
27 33 0
27 37 0
27 38 0
27 39 0
27 46 0
27 47 0
27 48 0
27 52 0
27 53 0
27 54 0
27 61 0
27 62 0
27 63 0
28 13 0
28 14 0
28 15 0
28 28 1
28 29 0
28 30 0
28 31 0
28 32 0
28 33 0
28 34 0
28 35 0
28 36 0
28 43 0
28 44 0
28 45 0
28 49 0
28 50 0
28 51 0
28 64 0
28 65 0
28 66 0
29 13 0
29 14 0
29 15 0
29 28 0
29 29 1
29 30 0
29 31 0
29 32 0
29 33 0
29 34 0
29 35 0
29 36 0
29 43 0
29 44 0
29 45 0
29 49 0
29 50 0
29 51 0
29 64 0
29 65 0
29 66 0
30 13 0
30 14 0
30 15 0
30 28 0
30 29 0
30 30 1
30 31 0
30 32 0
30 33 0
30 34 0
30 35 0
30 36 0
30 43 0
30 44 0
30 45 0
30 49 0
30 50 0
30 51 0
30 64 0
30 65 0
30 66 0
31 25 0
31 26 0
31 27 0
31 28 0
31 29 0
31 30 0
31 31 961.538
31 32 0.00516026
31 33 -0.00516026
31 43 -240.38
31 44 -240.392
31 45 -16.0179
31 46 -240.383
31 47 240.387
31 48 16.023
31 49 -240.386
31 50 16.0282
31 51 240.382
31 52 -240.389
31 53 -16.0334
31 54 -240.377
31 67 96.1538
31 68 0.00516026
31 69 -0.00516026
32 25 0
32 26 0
32 27 0
32 28 0
32 29 0
32 30 0
32 31 0.00516026
32 32 1282.07
32 33 -320.513
32 43 -240.392
32 44 -560.924
32 45 -48.0537
32 46 240.387
32 47 -560.906
32 48 -48.0691
32 49 -16.023
32 50 -80.1298
32 51 48.0691
32 52 16.0179
32 53 -80.1329
32 54 48.0537
32 67 0.00516026
32 68 -224.338
32 69 480.769
33 25 0
33 26 0
33 27 0
33 28 0
33 29 0
33 30 0
33 31 -0.00516026
33 32 -320.513
33 33 1282.03
33 43 16.0334
33 44 48.1002
33 45 -80.1236
33 46 -16.0282
33 47 48.0847
33 48 -80.1266
33 49 240.382
33 50 -48.0847
33 51 -560.889
33 52 -240.377
33 53 -48.1002
33 54 -560.871
33 67 -0.00516026
33 68 480.769
33 69 -224.38
34 7 0
34 8 0
34 9 0
34 28 0
34 29 0
34 30 0
34 34 1
34 35 0
34 36 0
34 40 0
34 41 0
34 42 0
34 43 0
34 44 0
34 45 0
34 58 0
34 59 0
34 60 0
34 64 0
34 65 0
34 66 0
35 7 0
35 8 0
35 9 0
35 28 0
35 29 0
35 30 0
35 34 0
35 35 1
35 36 0
35 40 0
35 41 0
35 42 0
35 43 0
35 44 0
35 45 0
35 58 0
35 59 0
35 60 0
35 64 0
35 65 0
35 66 0
36 7 0
36 8 0
36 9 0
36 28 0
36 29 0
36 30 0
36 34 0
36 35 0
36 36 1
36 40 0
36 41 0
36 42 0
36 43 0
36 44 0
36 45 0
36 58 0
36 59 0
36 60 0
36 64 0
36 65 0
36 66 0
37 1 0
37 2 0
37 3 0
37 25 0
37 26 0
37 27 0
37 37 1
37 38 0
37 39 0
37 40 0
37 41 0
37 42 0
37 46 0
37 47 0
37 48 0
37 55 0
37 56 0
37 57 0
37 61 0
37 62 0
37 63 0
38 1 0
38 2 0
38 3 0
38 25 0
38 26 0
38 27 0
38 37 0
38 38 1
38 39 0
38 40 0
38 41 0
38 42 0
38 46 0
38 47 0
38 48 0
38 55 0
38 56 0
38 57 0
38 61 0
38 62 0
38 63 0
39 1 0
39 2 0
39 3 0
39 25 0
39 26 0
39 27 0
39 37 0
39 38 0
39 39 1
39 40 0
39 41 0
39 42 0
39 46 0
39 47 0
39 48 0
39 55 0
39 56 0
39 57 0
39 61 0
39 62 0
39 63 0
40 34 0
40 35 0
40 36 0
40 37 0
40 38 0
40 39 0
40 40 961.59
40 41 -0.00516092
40 42 -0.00516092
40 43 -240.406
40 44 240.398
40 45 -16.0334
40 46 -240.409
40 47 -240.392
40 48 16.0386
40 55 -240.409
40 56 16.0386
40 57 -240.392
40 58 -240.406
40 59 -16.0334
40 60 240.398
40 67 96.1932
40 68 -0.00516026
40 69 -0.00516026
41 34 0
41 35 0
41 36 0
41 37 0
41 38 0
41 39 0
41 40 -0.00516092
41 41 1282.08
41 42 320.461
41 43 240.398
41 44 -560.929
41 45 48.0795
41 46 -240.392
41 47 -560.911
41 48 48.095
41 55 -16.0127
41 56 -80.1525
41 57 -48.0588
41 58 16.0179
41 59 -80.1494
41 60 -48.0743
41 67 -0.00516026
41 68 -224.299
41 69 -480.759
42 34 0
42 35 0
42 36 0
42 37 0
42 38 0
42 39 0
42 40 -0.00516092
42 41 320.461
42 42 1282.08
42 43 16.0179
42 44 -48.0743
42 45 -80.1494
42 46 -16.0127
42 47 -48.0588
42 48 -80.1525
42 55 -240.392
42 56 48.095
42 57 -560.911
42 58 240.398
42 59 48.0795
42 60 -560.929
42 67 -0.00516026
42 68 -480.759
42 69 -224.299
43 28 0
43 29 0
43 30 0
43 31 -240.38
43 32 -240.392
43 33 16.0334
43 34 0
43 35 0
43 36 0
43 40 -240.406
43 41 240.398
43 42 16.0179
43 43 2019.24
43 44 -0.00517695
43 45 160.215
43 46 -96.1683
43 47 0
43 48 32.0616
43 49 -32.0756
43 50 0.0129329
43 51 0.0181247
43 58 -32.0725
43 59 -0.00775633
43 60 0.00259624
43 64 0
43 65 0
43 66 0
43 67 -352.496
43 68 -0.00517628
43 69 -480.759
44 28 0
44 29 0
44 30 0
44 31 -240.392
44 32 -560.924
44 33 48.1002
44 34 0
44 35 0
44 36 0
44 40 240.398
44 41 -560.929
44 42 -48.0743
44 43 -0.00517695
44 44 2339.79
44 45 -0.0155295
44 46 0
44 47 224.365
44 48 -0.0103526
44 49 0.0129329
44 50 -352.588
44 51 -480.777
44 58 -0.00775633
44 59 -352.585
44 60 480.782
44 64 0
44 65 0
44 66 0
44 67 -0.00517628
44 68 -32.0037
44 69 -0.00517628
45 28 0
45 29 0
45 30 0
45 31 -16.0179
45 32 -48.0537
45 33 -80.1236
45 34 0
45 35 0
45 36 0
45 40 -16.0334
45 41 48.0795
45 42 -80.1494
45 43 160.215
45 44 -0.0155295
45 45 2339.73
45 46 -32.041
45 47 -0.0103526
45 48 224.344
45 49 0.0181247
45 50 -480.777
45 51 -673.091
45 58 0.00259624
45 59 480.782
45 60 -673.108
45 64 0
45 65 0
45 66 0
45 67 -480.759
45 68 -0.00517628
45 69 -672.988
46 25 0
46 26 0
46 27 0
46 31 -240.383
46 32 240.387
46 33 -16.0282
46 37 0
46 38 0
46 39 0
46 40 -240.409
46 41 -240.392
46 42 -16.0127
46 43 -96.1683
46 44 0
46 45 -32.041
46 46 2019.24
46 47 0.00517628
46 48 -160.246
46 52 96.1595
46 53 -0.00777302
46 54 -0.0129321
46 55 96.1543
46 56 0.00259574
46 57 0.00259574
46 61 0
46 62 0
46 63 0
46 67 -480.746
46 68 0.00517662
46 69 480.759
47 25 0
47 26 0
47 27 0
47 31 240.387
47 32 -560.906
47 33 48.0847
47 37 0
47 38 0
47 39 0
47 40 -240.392
47 41 -560.911
47 42 -48.0588
47 43 0
47 44 224.365
47 45 -0.0103526
47 46 0.00517628
47 47 2339.75
47 48 -0.0155288
47 52 -0.00777302
47 53 -224.374
47 54 -480.761
47 55 0.00259574
47 56 -224.379
47 57 480.767
47 61 0
47 62 0
47 63 0
47 67 0.00517662
47 68 -160.234
47 69 -0.00517662
48 25 0
48 26 0
48 27 0
48 31 16.023
48 32 -48.0691
48 33 -80.1266
48 37 0
48 38 0
48 39 0
48 40 16.0386
48 41 48.095
48 42 -80.1525
48 43 32.0616
48 44 -0.0103526
48 45 224.344
48 46 -160.246
48 47 -0.0155288
48 48 2339.71
48 52 -0.0129321
48 53 -480.761
48 54 -224.333
48 55 0.00259574
48 56 480.767
48 57 -224.379
48 61 0
48 62 0
48 63 0
48 67 480.759
48 68 -0.00517662
48 69 -1121.77
49 13 0
49 14 0
49 15 0
49 16 -240.36
49 17 -16.0386
49 18 -240.377
49 22 -32.0497
49 23 -0.00259624
49 24 0.00775633
49 28 0
49 29 0
49 30 0
49 31 -240.386
49 32 -16.023
49 33 240.382
49 43 -32.0756
49 44 0.0129329
49 45 0.0181247
49 49 2467.95
49 50 -160.256
49 51 -0.0155288
49 52 -96.1394
49 53 -32.0616
49 54 0
49 58 448.704
49 59 0.0103526
49 60 -0.0103526
49 64 0
49 65 0
49 66 0
49 67 -801.282
49 68 480.769
49 69 -0.00517628
50 13 0
50 14 0
50 15 0
50 16 16.0127
50 17 -80.1039
50 18 48.0588
50 22 -0.00259624
50 23 -352.563
50 24 480.772
50 28 0
50 29 0
50 30 0
50 31 16.0282
50 32 -80.1298
50 33 -48.0847
50 43 0.0129329
50 44 -352.588
50 45 -480.777
50 49 -160.256
50 50 2147.44
50 51 0.0155288
50 52 32.041
50 53 224.373
50 54 0.0103526
50 58 0.0103526
50 59 -192.322
50 60 0
50 64 0
50 65 0
50 66 0
50 67 480.769
50 68 -801.282
50 69 0.00517628
51 13 0
51 14 0
51 15 0
51 16 -240.377
51 17 -48.095
51 18 -560.883
51 22 0.00775633
51 23 480.772
51 24 -673.086
51 28 0
51 29 0
51 30 0
51 31 240.382
51 32 48.0691
51 33 -560.889
51 43 0.0181247
51 44 -480.777
51 45 -673.091
51 49 -0.0155288
51 50 0.0155288
51 51 2788.46
51 52 0
51 53 0.0103526
51 54 224.353
51 58 -0.0103526
51 59 0
51 60 448.724
51 64 0
51 65 0
51 66 0
51 67 -0.00517628
51 68 0.00517628
51 69 -160.256
52 4 0
52 5 0
52 6 0
52 16 -240.363
52 17 16.0334
52 18 240.372
52 19 96.1647
52 20 0.00775683
52 21 0.00775683
52 25 0
52 26 0
52 27 0
52 31 -240.389
52 32 16.0179
52 33 -240.377
52 46 96.1595
52 47 -0.00777302
52 48 -0.0129321
52 49 -96.1394
52 50 32.041
52 51 0
52 52 2019.23
52 53 160.298
52 54 0.00517561
52 61 0
52 62 0
52 63 0
52 67 -480.831
52 68 -480.79
52 69 0.00517595
53 4 0
53 5 0
53 6 0
53 16 -16.0179
53 17 -80.107
53 18 48.0743
53 19 0.00775683
53 20 -224.327
53 21 480.756
53 25 0
53 26 0
53 27 0
53 31 -16.0334
53 32 -80.1329
53 33 -48.1002
53 46 -0.00777302
53 47 -224.374
53 48 -480.761
53 49 -32.0616
53 50 224.373
53 51 0.0103526
53 52 160.298
53 53 2339.78
53 54 0.0155282
53 61 0
53 62 0
53 63 0
53 67 -480.79
53 68 -1121.9
53 69 0.00517595
54 4 0
54 5 0
54 6 0
54 16 240.372
54 17 -48.0795
54 18 -560.866
54 19 0.00775683
54 20 480.756
54 21 -224.327
54 25 0
54 26 0
54 27 0
54 31 -240.377
54 32 48.0537
54 33 -560.871
54 46 -0.0129321
54 47 -480.761
54 48 -224.333
54 49 0
54 50 0.0103526
54 51 224.353
54 52 0.00517561
54 53 0.0155282
54 54 2339.7
54 61 0
54 62 0
54 63 0
54 67 0.00517595
54 68 0.00517595
54 69 -160.318
55 1 0
55 2 0
55 3 0
55 10 -240.383
55 11 -16.0282
55 12 240.387
55 19 96.1595
55 20 -0.0129321
55 21 -0.00777302
55 37 0
55 38 0
55 39 0
55 40 -240.409
55 41 -16.0127
55 42 -240.392
55 46 96.1543
55 47 0.00259574
55 48 0.00259574
55 55 2019.24
55 56 -160.246
55 57 0.00517628
55 58 -96.1683
55 59 -32.041
55 60 0
55 61 0
55 62 0
55 63 0
55 67 -480.746
55 68 480.759
55 69 0.00517662
56 1 0
56 2 0
56 3 0
56 10 16.023
56 11 -80.1266
56 12 -48.0691
56 19 -0.0129321
56 20 -224.333
56 21 -480.761
56 37 0
56 38 0
56 39 0
56 40 16.0386
56 41 -80.1525
56 42 48.095
56 46 0.00259574
56 47 -224.379
56 48 480.767
56 55 -160.246
56 56 2339.71
56 57 -0.0155288
56 58 32.0616
56 59 224.344
56 60 -0.0103526
56 61 0
56 62 0
56 63 0
56 67 480.759
56 68 -1121.77
56 69 -0.00517662
57 1 0
57 2 0
57 3 0
57 10 240.387
57 11 48.0847
57 12 -560.906
57 19 -0.00777302
57 20 -480.761
57 21 -224.374
57 37 0
57 38 0
57 39 0
57 40 -240.392
57 41 -48.0588
57 42 -560.911
57 46 0.00259574
57 47 480.767
57 48 -224.379
57 55 0.00517628
57 56 -0.0155288
57 57 2339.75
57 58 0
57 59 -0.0103526
57 60 224.365
57 61 0
57 62 0
57 63 0
57 67 0.00517662
57 68 -0.00517662
57 69 -160.234
58 7 0
58 8 0
58 9 0
58 10 -240.38
58 11 16.0334
58 12 -240.392
58 22 -32.0466
58 23 0.00777218
58 24 0.0232855
58 34 0
58 35 0
58 36 0
58 40 -240.406
58 41 16.0179
58 42 240.398
58 43 -32.0725
58 44 -0.00775633
58 45 0.00259624
58 49 448.704
58 50 0.0103526
58 51 -0.0103526
58 55 -96.1683
58 56 32.0616
58 57 0
58 58 2467.91
58 59 160.225
58 60 -0.0155295
58 64 0
58 65 0
58 66 0
58 67 -801.185
58 68 -480.759
58 69 -0.00517628
59 7 0
59 8 0
59 9 0
59 10 -16.0179
59 11 -80.1236
59 12 -48.0537
59 22 0.00777218
59 23 -352.559
59 24 -480.777
59 34 0
59 35 0
59 36 0
59 40 -16.0334
59 41 -80.1494
59 42 48.0795
59 43 -0.00775633
59 44 -352.585
59 45 480.782
59 49 0.0103526
59 50 -192.322
59 51 0
59 55 -32.041
59 56 224.344
59 57 -0.0103526
59 58 160.225
59 59 2147.4
59 60 -0.0155295
59 64 0
59 65 0
59 66 0
59 67 -480.759
59 68 -801.185
59 69 -0.00517628
60 7 0
60 8 0
60 9 0
60 10 -240.392
60 11 48.1002
60 12 -560.924
60 22 0.0232855
60 23 -480.777
60 24 -673.103
60 34 0
60 35 0
60 36 0
60 40 240.398
60 41 -48.0743
60 42 -560.929
60 43 0.00259624
60 44 480.782
60 45 -673.108
60 49 -0.0103526
60 50 0
60 51 448.724
60 55 0
60 56 -0.0103526
60 57 224.365
60 58 -0.0155295
60 59 -0.0155295
60 60 2788.51
60 64 0
60 65 0
60 66 0
60 67 -0.00517628
60 68 -0.00517628
60 69 -160.201
61 1 0
61 2 0
61 3 0
61 4 0
61 5 0
61 6 0
61 19 0
61 20 0
61 21 0
61 25 0
61 26 0
61 27 0
61 37 0
61 38 0
61 39 0
61 46 0
61 47 0
61 48 0
61 52 0
61 53 0
61 54 0
61 55 0
61 56 0
61 57 0
61 61 1
61 62 0
61 63 0
61 67 0
61 68 0
61 69 0
62 1 0
62 2 0
62 3 0
62 4 0
62 5 0
62 6 0
62 19 0
62 20 0
62 21 0
62 25 0
62 26 0
62 27 0
62 37 0
62 38 0
62 39 0
62 46 0
62 47 0
62 48 0
62 52 0
62 53 0
62 54 0
62 55 0
62 56 0
62 57 0
62 61 0
62 62 1
62 63 0
62 67 0
62 68 0
62 69 0
63 1 0
63 2 0
63 3 0
63 4 0
63 5 0
63 6 0
63 19 0
63 20 0
63 21 0
63 25 0
63 26 0
63 27 0
63 37 0
63 38 0
63 39 0
63 46 0
63 47 0
63 48 0
63 52 0
63 53 0
63 54 0
63 55 0
63 56 0
63 57 0
63 61 0
63 62 0
63 63 1
63 67 0
63 68 0
63 69 0
64 7 0
64 8 0
64 9 0
64 13 0
64 14 0
64 15 0
64 22 0
64 23 0
64 24 0
64 28 0
64 29 0
64 30 0
64 34 0
64 35 0
64 36 0
64 43 0
64 44 0
64 45 0
64 49 0
64 50 0
64 51 0
64 58 0
64 59 0
64 60 0
64 64 1
64 65 0
64 66 0
65 7 0
65 8 0
65 9 0
65 13 0
65 14 0
65 15 0
65 22 0
65 23 0
65 24 0
65 28 0
65 29 0
65 30 0
65 34 0
65 35 0
65 36 0
65 43 0
65 44 0
65 45 0
65 49 0
65 50 0
65 51 0
65 58 0
65 59 0
65 60 0
65 64 0
65 65 1
65 66 0
66 7 0
66 8 0
66 9 0
66 13 0
66 14 0
66 15 0
66 22 0
66 23 0
66 24 0
66 28 0
66 29 0
66 30 0
66 34 0
66 35 0
66 36 0
66 43 0
66 44 0
66 45 0
66 49 0
66 50 0
66 51 0
66 58 0
66 59 0
66 60 0
66 64 0
66 65 0
66 66 1
67 10 96.1538
67 11 -0.00516026
67 12 0.00516026
67 16 96.1145
67 17 0.00516026
67 18 0.00516026
67 19 -480.831
67 20 0.00517595
67 21 -480.79
67 22 -352.593
67 23 -0.00517628
67 24 480.769
67 31 96.1538
67 32 0.00516026
67 33 -0.00516026
67 40 96.1932
67 41 -0.00516026
67 42 -0.00516026
67 43 -352.496
67 44 -0.00517628
67 45 -480.759
67 46 -480.746
67 47 0.00517662
67 48 480.759
67 49 -801.282
67 50 480.769
67 51 -0.00517628
67 52 -480.831
67 53 -480.79
67 54 0.00517595
67 55 -480.746
67 56 480.759
67 57 0.00517662
67 58 -801.185
67 59 -480.759
67 60 -0.00517628
67 61 0
67 62 0
67 63 0
67 67 4038.43
67 68 0.0103546
67 69 0.0103546
68 10 -0.00516026
68 11 -224.38
68 12 480.769
68 16 0.00516026
68 17 -224.419
68 18 -480.78
68 19 0.00517595
68 20 -160.318
68 21 0.00517595
68 22 -0.00517628
68 23 -32.0596
68 24 0.00517628
68 31 0.00516026
68 32 -224.338
68 33 480.769
68 40 -0.00516026
68 41 -224.299
68 42 -480.759
68 43 -0.00517628
68 44 -32.0037
68 45 -0.00517628
68 46 0.00517662
68 47 -160.234
68 48 -0.00517662
68 49 480.769
68 50 -801.282
68 51 0.00517628
68 52 -480.79
68 53 -1121.9
68 54 0.00517595
68 55 480.759
68 56 -1121.77
68 57 -0.00517662
68 58 -480.759
68 59 -801.185
68 60 -0.00517628
68 61 0
68 62 0
68 63 0
68 67 0.0103546
68 68 4679.49
68 69 2.00639e-06
69 10 0.00516026
69 11 480.769
69 12 -224.338
69 16 0.00516026
69 17 -480.78
69 18 -224.419
69 19 -480.79
69 20 0.00517595
69 21 -1121.9
69 22 480.769
69 23 0.00517628
69 24 -673.085
69 31 -0.00516026
69 32 480.769
69 33 -224.38
69 40 -0.00516026
69 41 -480.759
69 42 -224.299
69 43 -480.759
69 44 -0.00517628
69 45 -672.988
69 46 480.759
69 47 -0.00517662
69 48 -1121.77
69 49 -0.00517628
69 50 0.00517628
69 51 -160.256
69 52 0.00517595
69 53 0.00517595
69 54 -160.318
69 55 0.00517662
69 56 -0.00517662
69 57 -160.234
69 58 -0.00517628
69 59 -0.00517628
69 60 -160.201
69 61 0
69 62 0
69 63 0
69 67 0.0103546
69 68 2.00639e-06
69 69 4679.49
